 22025
....AVest....	R	Astronomicheskii Vestnik
....AVET.....	J	Atomno Vodorodnaia Energetika i Tekhnologiia
....AVISS....	R	Astronomicheskii Vestnik Issledovaniia Solnechnoi Sistemy
....AvKos....	R	Aviatsiia i Kosmonavtika
....AvPE.....	R	Avtomatizatsiia Proektirovaniia Elektronike
....AvSeM....	R	Aviation Space and Environmental Medicine
....AVSOM....	J	American Association of Variable Stars Observers Monographs
....AVSOR....	J	American Association of Variable Stars Observers Reports
....AvTek....	R	Aviatsionnaia Tekhnika
....AvTel....	R	Avtomatika i Telemekhanika
....Avtme....	J	Avtometriia
....AvWST....	R	Aviation Week Space Technology
....AzAJ.....	R	Azerbaijani Astronomical Journal
....AZh......	R	Astronomicheskii Zhurnal
....BAAA.....	J	Boletin de la Asociacion Argentina de Astronomia La Plata Argentina
....BAAA...47	R	Boletin de la Asociacion Argentina de Astronomia La Plata Argentina
....BAAA...48	R	Boletin de la Asociacion Argentina de Astronomia La Plata Argentina
....BAAA...49	R	Boletin de la Asociacion Argentina de Astronomia La Plata Argentina
....BAAA...50	R	Boletin de la Asociacion Argentina de Astronomia La Plata Argentina
....BAAA...51	R	Boletin de la Asociacion Argentina de Astronomia La Plata Argentina
....BAAA...52	R	Boletin de la Asociacion Argentina de Astronomia La Plata Argentina
....BAAA...53	R	Boletin de la Asociacion Argentina de Astronomia La Plata Argentina
....BAAA...54	R	Boletin de la Asociacion Argentina de Astronomia La Plata Argentina
....BAAA...55	R	Boletin de la Asociacion Argentina de Astronomia La Plata Argentina
....BAAPG....	J	Bulletin of the American Association of Petroleum Geologists
....BAAS.....	J	Bulletin of the American Astronomical Society
....BABel....	J	Bulletin Astronomique de Belgrade
....BADPG....	J	Berlin East Germany Akademie Verlag GmbH Ergebnisse Plasmaphysik und Gaselektronik
....BAFOE....	J	Bulletin Association Fran. Obs. Etoiles Variables
....BAICz....	R	Bulletin of the Astronomical Institutes of Czechoslovakia
....BaltA....	R	Baltic Astronomy
....BAMaS....	J	Bulletin of the American Mathematical Society
....BAMS.....	J	Bulletin of the American Meteorological Society
....BAN......	R	Bulletin of the Astronomical Institutes of the Netherlands
....BANS.....	R	Bulletin of the Astronomical Institutes of the Netherlands Supplement Series
....BAOM.....	J	Boletin de la Astronomico Observatorio de Madrid
....BAORB....	J	Bulletin of the Astronomical Observatoire Royale de Belgique
....BaPhL....	J	Balkan Physics Letters
....BAPS.....	J	Bulletin of the American Physical Society
....BAPSS....	J	Bulletin de l'Academie Polonaise des Sciences Series des Sciences Mathematiques Astronomiques et Physiques
....BARB.....	J	Bulletin de l'Academie Royale de Belgique
....BASBr....	J	Bulletin of the Astronomical Society of Brazil
....BASI.....	R	Bulletin of the Astronomical Society of India
....BASIP....	C	Bulletin of the Astronomical Society of India Proceedings
....BAth.....	J	National Observatory of Athens Greece Bulletin of the Astronomical Institute
....BAVMM....	J	Berlin East Germany Akademie Verlag GmbH Shriftenreihe des Zentralinstituts Mathematik und Mechanik
....BAVSM....	J	Berliner Arbeitsgemeinschaft fuer Veraenderliche Sterne - Mitteilungen
....BAVSO....	J	Bulletin of the American Association of Variable Stars Observers
....BAVSR....	J	BAV Rundbrief - Mitteilungsblatt der Berliner Arbeits-gemeinschaft fuer Veraenderliche Sterne
....BAWMN....	J	Bayerische Akademie Wissenschaften mathematisch naturwissenschaftliche Klasse Sitzungsberichte
....BayAn....	R	Bayesian Analysis
....BBCEn....	J	BBC Engineering
....BBGPC....	J	Berichte der Bunsen-Gesellschaft Physical Chemistry Chemical Physics Berichte
....BBSAG....	J	Bulletin der Bedeckungsveraenderlichen-Beobachter der Schweizerischen Astronomischen Gesellschaft
....BBUSM....	J	Babes Bolyai Universitas Studia Series Physica
....BBUSS....	J	Babes Bolyai Universitas Studia Series Mathematica
....BCAIC....	J	Bulletin of the Central Astronomical Institute of Czechoslovakia
....BCFHT....	J	Bulletin d'information du telescope Canada-France-Hawaii
....BCNRC....	J	Canada National Research Council Division Mechanical Engineering National Aeronautical Establishment Quarterly Bulletin
....BCNRS....	J	Bulletin Signaletique - Centre National de la Recherche Scientifique
....BCrAO....	J	Bulletin Crimean Astrophysical Observatory
....BCSAB....	J	Bulletin Cl. Science Academy Royal de Belgique
....BDus.....	J	Byulleten' Instituta Astrofiziki Dushanbe Akademiya Nauk Tadzhikskoj SSR
....BeElM....	J	Beskontaktnye Elektricheskie Mashiny
....BeiGe....	J	Beitraege zur Geophysik
....BeiMP....	R	Beitraege zur Mineralogie und Petrographie
....BeiRe....	J	Reprints Beijing Astronomical Observatory Academia Sinica
....BePl.....	R	Beitraege Plasmaphysik
....BEPM.....	J	Bielefeld Encounters in Physics and Mathematics
....Bes1K....	J	Observatoire de Besancon
....BESBe....	J	Beobachtungs-Ergebnisse der Koniglichen Sternwarte zu Berlin
....BeSN.....	J	Be Star Newsletter
....BFWSG....	J	Braunschweig Friedr Vieweg und Sohn GmbH
....BGBGM....	J	Berlin Gebrueder Borntraeger Geoexploration Monographs Series
....BGD......	R	Biogeosciences Discussions
....BGeo.....	R	Biogeosciences
....BGeod....	R	Bulletin Geodesique
....BGNS.....	J	Bulletin Geodesique, Nouvelle Series
....BGSA.....	J	Bollettino Geod. Scienzi Affini
....BHarO....	J	Harvard College Observatory Bulletin
....BIAst....	J	Bjull. Inst. Astrofizikii
....BIBGI....	J	Bulletin d'Information du Bureau Gravimetrique International
....BiBi.....	R	Bioinspiration and Biomimetics
....BICDS....	J	Bulletin d'Information du Centre de Donnees Stellaires
....BIEBe....	J	Bulletin d'Information d'Etoiles Be
....BIHCD....	J	Bureau Internationale Heure, Paris, Circulaire
....BiLuf....	R	Bildmessung und Luftbildwessen
....BIMAF....	J	Boletin del Instituto de Matematica Astronomica y Fisica Universidad Nacional de Cordoba Argentina
....BIMIA....	J	Bulletin of the Institute of Mathematics and Its Applications
....BioFa....	R	Biofabrication
....BioMa....	R	Biomedical Materials
....Bion.....	R	Bionika
....Biopk....	R	Biophysik
....BioSc....	R	BioScience
....BIRM.....	J	Brussels Institute Royal Meteorologique de Belgique
....BIT......	R	Behaviour & Information Technology
....BITA.....	J	Byulleten' Instituta Teoreticheskoj Astronomii (Leningrad)
....BITad....	J	Biulletini of the Astronomical Institute Akademiia Nauk Tadzhikskoi
....BITon....	J	Boletin del Instituto de Tonantzintla
....BJAP.....	R	British Journal of Applied Physics
....BJHS.....	R	The British Journal for the History of Science
....BKAD.....	J	Beobachtungen der Kaiserlichen Universitaets-Sternwarte Dorpat
....BKoAS....	J	Bulletin of Korean Astronomical Society
....BKobO....	J	Bulletin of the Kobe Marine Observatory Kobe Japan
....BKUJ.....	J	Beobachtungen der Kaiserlichen Universitaets-Sternwarte Jurjew
....BLabR....	J	AT&amp;T Bell Laboratories Record
....BlazD....	R	BLAZAR Data
....BlDok....	R	Bolgarska Akademiia Nauk Doklady
....BlgAJ....	R	Bulgarian Astronomical Journal
....BlGeo....	R	Bulgarska Akademiia Naukite Geofizichni Institut Izvestiia
....BlGJ.....	R	Bulgarian Geophysical Journal
....BlGSp....	R	Bulgarsko Geofizichno Spisanie
....BlJMH....	R	Bulgarian Journal of Meteorology and Hydrology
....BlJPh....	R	Bulgarian Journal of Physics
....BlJPS....	R	Bulgarian Journal of Physics Supplement
....BlMat....	J	Bulgarska Akademiia Naukite Matematicheski Institut Izvestiia
....BLPI.....	R	Bulletin of the Lebedev Physics Institute
....BlSpi....	R	Bulgarska Akademiia Naukite Spisanie
....BlTek....	R	Bulgarska Akademiia Naukite Institut Tekhnicheska Kibernetika Izvestiia
....BlTse....	R	Bulgarska Akademiia Naukite Tsentralna Laboratoriia Geodeziia Izvestiia
....BMai.....	J	Bulletin de la Station Astrophotographique de Mainterne
....BMFRS....	J	Biographical Memoirs of Fellows of the Royal Society
....BMNAS....	J	Biographical Memoirs National Academy of Sciences
....BMOE.....	J	Boletin mensual del Observatorio del Ebro
....BMP......	R	Biological and Medical Physics
....BOBeo....	J	Bulletin de l'Observatoire Astronomique de Belgrade
....BoLMe....	R	Boundary-Layer Meteorology
....BOOde....	J	Odesskij Gosudarstvennyi Universitet im. I. I. Mechnikova Byulletin Astronomicheskoj Observatorii
....BOPul....	J	Bulletin (Izvestiya) de l'Observatoire Central a Poulkovo
....BoSAI....	J	Bollettino della Societa Astronomica Italiana
....BOTor....	J	Biuletyn Obserwatoium Astronomicznego Uniwersytetu M. Kopernika w Toruniu
....BOTT.....	J	Boletin de los Observatorios Tonantzintla y Tacubaya
....BPAS.....	R	Bulletin of Pure and Applied Science (Physics)
....BpBeS....	R	Biophysics and Bioengineering Series
....BpJ......	R	Biophysical Journal
....BRASP....	J	Bulletin of the Russian Academy of Science, Phys.
....BrJPh....	R	Brazilian Journal of Physics
....BRMIC....	J	Behavior Research Methods Instruments and Computers
....BROGS....	J	Belgian Royal Observatory Communications Series Geophysics Series
....BrWK.....	J	Brennstoff Waerme Kraft
....BSAE.....	J	Bulletin of the Soviet Antarctic Expedition
....BSAF.....	J	Bulletin de la Societe Astronomique de France
....BSAFR....	J	Bulletin de la Societe Astronomique de France et Revue Mensuelle d'Astronomie, de Meteorologie et de Physique du Globe
....BSAL.....	J	Bulletin de la Societe Astronomique de Liege
....BSAO.....	R	Bulletin of the Special Astrophysics Observatory
....BSAst....	J	Bulletin of the Section of Astronomy
....BSBA.....	J	Bulletin de la Societe Belge d'Astronomie
....BSD......	J	Hamburger Sternwarte Bergedorf
....BSEEA....	J	Iasi Institutul Politehnic Buletinul Sectia Electrotehnica Electronica Automatizari
....BSMMT....	J	Iasi Institutul Politehnic Buletinul Sectia Matematica Mecanica Teoretica Fizica
....BSMT.....	J	Iasi Institutul Politehnic Buletinul Sectia Mecanica Tehnica
....BSolD....	J	Byulletin Solnechnye Dannye Akademie Nauk SSSR
....BSRSL....	R	Bulletin de la Societe Royale des Sciences de Liege
....BSSA.....	J	Seismological Society America Bulletin
....BSSR.....	J	AN BSSR Institut Teplo i Massoobmena Vsesoiuznaia Konferentsiia Teplomassoobmenu Minsk Belorussian SSR Preprint
....BStaO....	J	Byulleten' Stalinabadskoj Astronomicheskoj Observatorii Akademiya Nauk Tadzhikskoj SSR
....BTasO....	J	Bulletin of the Tashkent Observatory
....BTE......	J	British Telecommunications Engineering
....BToIT....	J	Bulletin of the Tokyo Institute of Technology
....BTok.....	J	Bulletin of the Tokyo Astronomical Observatory
....BTUM.....	J	Braunschweig Technische Universitaet Mitteilungen
....BUAAJ....	J	Beijing University Aeronautics and Astronautics Journal
....BuAkK....	J	Budapest Akademiai Kiado
....BuAsI....	J	Bulletin Astronomique, Serie I
....BuAsR....	J	Bulletin Astronomique, Revue Generale des Travaux Astronomiques
....BuAst....	J	Bulletin Astronomique
....BUBes....	J	Bulletin of the University of Besancon Observatory
....BuChr....	J	Bulletin Chronometrique (Besancon)
....BuENS....	J	Osaka Prefecture University Bulletin Series Engineering Natural Sciences
....BUEOP....	J	Bulletin of Ukrainian Earth Orientation Parameters Laboratory
....BuGeo....	J	Bulletin of Geosciences
....BuIPS....	J	Bulletin of the Israel Physical Society
....BuLMS....	R	Bulletin of the London Mathematical Society
....BuMat....	J	Bulletin Mathematique
....BuONC....	J	Bulletin of the Special Astrophysical Observatory, Northern Caucasus
....BuSSA....	R	The Bulletin of the Seismological Society of America
....BVol.....	R	Bulletin of Volcanology
....BVVSA....	J	Bratislava Veda Vydavatelstvo Slovenskej Akademie Vied
....BYam.....	J	Bulletin of the Yamagata University Yamagata Japan
....ByuRe....	J	Byurakan Astrophysical Observatory Armenia USSR Reprints
....C&E......	R	Ciel et Espace
....C&T......	R	Ciel et Terre
....CaASJ....	R	Canadian Aeronautics and Space Journal
....CAD......	R	Computer-Aided Design
....CAGHS....	J	Correspondance Astronomique, Geographique, Hydrographique et statistique
....CahPh....	J	Cahiers de Physique
....cait.rept	C	California Institute of Technology Report
....CaJCh....	R	Canadian Journal of Chemistry
....CaJES....	R	Canadian Journal of Earth Sciences
....CaJPh....	R	Canadian Journal of Physics
....CaJPS....	R	Canadian Journal of Physics Supplement
....CaJRS....	R	Canadian Journal of Remote Sensing
....CANM.....	R	Communications in Applied Numerical Methods
....CAP......	R	Current Applied Physics
....CAPJ.....	R	Communicating Astronomy with the Public Journal
....CaRes....	R	Cancer Research
....CarOB....	J	Carter Observatory Wellington New Zealand Astronomical Bulletins
....CAS......	J	Cambridge Astrophysics Series
....CASI.....	R	CASI Transactions
....CASJ.....	R	Canadian Aeronautics and Space Journal
....CASJQ....	R	Canadian Aeronautics and Space Journal Quarter
....CBET.....	J	Central Bureau Electronic Telegrams
....CCDA.....	J	CCD Astronomy
....CCM......	R	Clays and Clay Minerals
....CCoPh....	R	Communications in Computational Physics
....CCpFS....	J	Ceskoslovensky Casopis pro Fyziku Sekce
....CEAB.....	R	Central European Astrophysical Bulletin
....CEAS.....	R	CEAS Space Journal
....CEE......	R	Computers and Electrical Engineering
....CEEJ.....	R	Canadian Electrical Engineering Journal
....CEGB.....	J	CEGB Research
....CEJ......	R	Chemistry A European Journal
....CEJE.....	R	Central European Journal of Engineering
....CEJG.....	R	Central European Journal of Geosciences
....CEJPh....	R	Central European Journal of Physics
....CeMDA....	R	Celestial Mechanics and Dynamical Astronomy
....CeMec....	R	Celestial Mechanics
....Cent.....	R	Centaurus
....CEnTp....	R	Engineering Thermophysics China
....CEST.....	J	Communications Gillies Inc Electronic Systems in Transportation
....CF.......	R	Computers and Fluids
....CG.......	R	Computers and Geosciences
....CGDAM....	R	Conformal Geometry and Dynamics of the American Mathematical Society
....CGIP.....	R	Computer Graphics Image Processing
....ChA&A....	R	Chinese Astronomy and Astrophysics
....ChA......	R	Chinese Astronomy
....Chaos....	R	Chaos
....ChCom....	R	Chemical Communications
....ChEG.....	R	Chemie der Erde / Geochemistry
....ChEnC....	R	Chemical Engineering Communications
....ChEnN....	R	Chemical Engineering News
....ChEnS....	R	Chemical Engineering Science
....ChGeo....	R	Chemical Geology
....ChIEJ....	R	Chinese Institute of Engineers Journal
....ChJA.....	R	Chinese Journal of Aeronautics
....ChJAA....	R	Chinese Journal of Astronomy and Astrophysics
....ChJAS....	R	Chinese Journal of Astronomy and Astrophysics Supplement
....ChJCP....	R	Chinese Journal of Chemical Physics
....ChJG.....	R	Chinese Journal of Geophysics
....ChJIR....	R	Chinese Journal of Infrared Research
....ChJL.....	R	Chinese Journal of Lasers
....ChJLB....	R	Chinese Journal of Lasers B
....ChJME....	R	Chinese Journal of Mechanical Engineering
....ChJNP....	R	Chinese Journal of Nuclear Physics
....ChJOL....	R	Chinese Journal of Oceanology and Limnology
....ChJPh....	R	Chinese Journal of Physics
....ChJS.....	R	Chinese Journal of Semiconductors
....ChJSS....	R	Chinese Journal of Space Science
....ChNew....	J	Chandra News
....CHOCS....	J	CHOCS
....ChOE.....	R	China Ocean Engineering
....ChOpL....	R	Chinese Optics Letters
....ChPAS....	J	Republic of China National Science Council Proceedings Applied Sciences
....ChPhB....	R	Chinese Physics B
....ChPhC....	R	Chinese Physics C
....ChPhL....	R	Chinese Physics Letters
....ChPhy....	R	Chinese Physics
....ChRST....	J	China Rept Sci Technol JPRS CST
....ChRv.....	R	Chemical Reviews
....ChSAJ....	R	Chinese Society of Astronautics Journal
....ChSBu....	R	Chinese Science Bulletin
....ChSMJ....	R	Chinese Society of Mechanical Engineers Journal
....ChSST....	R	Chinese Space Science Technology
....CiBAA....	J	Circular of the British Astronomical Association
....CIBu.....	J	COSPAR Information Bulletin
....CIDA.....	J	CIDA
....Ciel.....	J	Le Ciel
....CiInf....	J	Circ. Inf.
....CiPoJ....	J	Circumpolar Journal
....CIPSG....	J	Canadian Information Processing Society Graphics Interface
....CiSSV....	J	Circolare Interna della Sezione Stelle Variabili dell'Unione Astrofili Italiani
....cit..rept	C	California Instute of Technology Technical Report
....CITM.....	J	Chubu Institute Technology Memoirs
....CiUO.....	J	Circular of the Union Observatory Johannesburg
....CJChE....	R	Canadian Journal of Chemical Engineering
....CJECE....	R	Canadian Journal of Electrical Computer Engineering
....CJLTP....	R	Chinese Journal of Low Temperature Physics
....CJSMT....	R	Canadian Journal of Science Mathematics and Technology Education
....CKH......	R	Chagyo Kenkyu Hokoku (Tea Research Journal)
....ClCh.....	R	Climatic Change
....ClDy.....	R	Climate Dynamics
....CLic2....	J	Contributions of Lick Observatory, Series II
....CliPa....	R	Climate of the Past
....CliPD....	R	Climate of the Past Discussions
....CLNP.....	C	Cambridge Lecture Notes in Physics
....CLP......	C	Cargese Lectures in Physics
....CMAME....	R	Computer Methods in Applied Mechanics and Engineering
....CMaPh....	R	Communications in Mathematical Physics
....CMDRG....	J	Chislennye Metody Dinamike Razrezhennykh Gazov
....CMMPh....	R	Computational Mathematics and Mathematical Physics
